,Date,close,volume,ttm_net_eps,pe_ratio,ttm_sales_per_share,book_value_per_share,ttm_fcf_per_share,current_assets,current_ratio,current_assets___inventory,quick_ratio,total_liabilities,debt_to_equity_ratio,return_on_equity,return_on_assets,tangible_equity,return_on_tangible_equity,current_liabilities,shareholder's_equity,ttm_net_income,cash_on_hand,total_share_holder_equity,revenue,gross_profit,operating_income,ebitda,net_income,eps_earnings_per_share_diluted,ps_ratio,pb_ratio,pfcf_ratio,total_assets,Industry,Ticker,pe_ratio_industry_avg
347,2018-12-31,34.9189359268254,3605128.5714285714,0.96,36.82291667,8.47,5.64,0.09,13.11,0.86,10.08,0.66,47.91,3.54,16.41,3.88,-22.61,-10.83,15.25,13.54,2.42,4262.0,13537.0,5340.0,4187.0,851.0,1549.0,431.0,0.17,4.173553719,5.5,392.7777778,61.44,Healthcare,AZN,90.27433399600001
348,2019-03-31,35.55890505459016,3241100.0,0.85,39.91764706,8.72,5.54,0.63,15.59,0.96,12.7,0.78,46.61,3.32,15.28,3.49,-19.62,-9.83,16.29,14.04,2.16,5938.0,14044.0,6417.0,4780.0,1077.0,2739.0,1034.0,0.41,3.891055046,6.124548736,53.85714286,60.65,Healthcare,AZN,28.421193143333333
349,2019-06-30,35.866108183015875,34782300.0,0.96,38.48958333,8.84,5.54,0.55,13.65,0.75,10.6,0.58,49.03,4.08,17.88,3.94,-22.5,-11.06,18.26,12.03,2.41,5192.0,12029.0,5491.0,4362.0,1097.0,1773.0,593.0,0.24,4.179864253,6.124548736,67.18181818,61.06,Healthcare,AZN,26.830040716666662
350,2019-09-30,39.9049553275,2304717.1875,0.87,43.36781609,9.02,5.54,0.87,15.22,0.95,12.02,0.75,46.82,3.11,16.01,3.57,-18.85,-10.47,16.03,15.07,2.19,6457.0,15071.0,5823.0,4760.0,493.0,1220.0,130.0,0.05,4.182926829,6.124548736,43.36781609,61.89,Healthcare,AZN,26.216498794444444
351,2019-12-31,43.510240196875,2294200.0,0.82,50.18292683,9.36,5.54,1.12,13.52,0.92,10.39,0.7,45.24,3.31,15.0,3.39,-19.38,-10.23,14.78,13.67,2.06,4789.0,13669.0,6406.0,5055.0,757.0,1473.0,299.0,0.12,4.396367521,6.124548736,36.74107143,58.91,Healthcare,AZN,26.898440008888894
352,2020-03-31,43.82229122064516,2041353.2258064516,0.53,86.8490566,9.39,5.56,0.78,15.56,0.86,12.37,0.68,46.78,3.21,9.65,2.2,-17.91,-6.79,18.12,14.6,1.34,6254.0,14596.0,6664.0,5286.0,577.0,2220.0,313.0,0.12,4.902023429,8.278776978,59.01282051,61.38,Healthcare,AZN,30.36756863
353,2020-06-30,48.70321982222222,6946561.904761905,0.59,71.3559322,9.64,5.56,0.97,12.82,0.75,9.7,0.57,45.0,3.68,10.96,2.54,-19.07,-8.09,17.04,12.22,1.52,4226.0,12216.0,6354.0,4934.0,1220.0,2061.0,780.0,0.3,4.367219917,8.278776978,43.40206186000001,57.21,Healthcare,AZN,31.277149351444436
354,2020-09-30,52.6721927528125,4520751.5625,0.83,60.07228916,9.81,5.56,1.08,14.93,0.82,11.37,0.63,46.27,3.39,15.87,3.62,-17.72,-11.6,18.18,13.66,2.15,6115.0,13658.0,6275.0,5291.0,1284.0,1994.0,756.0,0.29,5.082568807,8.278776978,46.16666667,59.93,Healthcare,AZN,-33.747826423333336
355,2020-12-31,50.34794276953125,4336431.25,0.96,54.23958333,9.88,5.56,1.35,18.17,0.96,14.48,0.77,50.49,3.71,18.47,4.12,-18.71,-13.61,18.94,13.62,2.5,8483.0,13618.0,6578.0,5208.0,1171.0,1972.0,648.0,0.25,5.270242915,8.278776978,38.57037037,64.11,Healthcare,AZN,-28.699564292222224
356,2021-03-31,48.1552083995082,14230013.114754098,1.23,38.61788618,10.14,5.96,1.5,19.54,0.96,15.52,0.76,51.09,3.27,23.19,5.16,-17.15,-17.6,20.31,15.64,3.2,8134.0,15638.0,7410.0,5885.0,1487.0,2284.0,1012.0,0.39,4.684418146,7.969798658,31.666666670000005,66.73,Healthcare,AZN,27.22789220444444
357,2021-06-30,53.16000559952381,7046426.984126984,1.52,31.69078947,10.49,5.96,2.17,18.74,0.87,14.46,0.67,50.48,3.49,27.73,6.22,-17.67,-22.33,21.51,14.45,3.98,7829.0,14446.0,7320.0,5456.0,1895.0,2692.0,1561.0,0.6,4.591992373999999,7.969798658,22.19815668,64.93,Healthcare,AZN,24.01115095
358,2021-09-30,56.6503171921875,4727939.0625,1.44,40.29861111,11.22,5.96,2.05,27.27,1.23,22.51,1.01,57.95,3.69,25.4,5.6,-16.11,-21.66,22.22,15.69,3.77,15670.0,15693.0,8220.0,6029.0,1127.0,1880.0,550.0,0.21,5.17201426,7.969798658,28.30731707,73.64,Healthcare,AZN,23.874567096666667
359,2021-12-31,57.4693708421875,8448754.6875,0.64,91.625,12.01,5.96,1.83,26.69,1.13,16.16,0.68,67.31,1.69,6.87,1.88,-24.27,-7.82,23.65,39.91,1.47,7209.0,39912.0,9866.0,6109.0,-1674.0,1114.0,-1652.0,-0.55,4.882597835,7.969798658,32.04371585,107.22,Healthcare,AZN,28.806642503333332
360,2022-03-31,58.99266765919355,2258216.129032258,0.14,406.2142857,13.4,5.96,1.71,26.24,1.16,17.26,0.76,66.08,1.68,0.41,0.13,-23.1,-0.55,22.59,39.29,0.11,6481.0,39287.0,12011.0,7386.0,-292.0,1900.0,-347.0,-0.22,4.244029851,7.969798658,33.25730994,105.36,Healthcare,AZN,68.88091396888889
361,2022-06-30,65.13763171377049,6803700.0,-0.32,-205.84375,14.27,5.96,2.03,22.65,1.0,15.02,0.66,63.91,1.76,-3.24,-1.1,-24.87,4.81,22.74,36.36,-1.06,5877.0,36359.0,11390.0,7879.0,878.0,2187.0,386.0,0.13,4.615977575,7.969798658,32.44827586,100.27,Healthcare,AZN,-0.5830009466666672
362,2009-03-31,16.65900612,21521259.0,3.762633487,5.48774349,19.00511137,11.64,3.505443099,18.01,1.53,14.85,1.26,27.45,1.53,28.69037533,12.25350682,6.188370328,0.0,11.77,17.98,5.897670653,7188.480844,19967.10352,7518.894236,4357.144908,1584.627904,2128.297505,1310.045603,0.851957457,1.05930062,1.341567308,4.972764736,51.91109383,Healthcare,ABT,7.177199014624999
363,2009-06-30,15.681675713809524,21236222.777777776,3.762633487,5.48774349,19.00511137,11.64,3.505443099,18.01,1.53,14.85,1.26,27.45,1.53,28.69037533,12.25350682,6.188370328,0.0,11.77,17.98,5.897670653,7188.480844,19967.10352,7518.894236,4357.144908,1584.627904,2128.297505,1310.045603,0.851957457,1.05930062,1.341567308,4.972764736,51.91109383,Healthcare,ABT,7.177199014624999
364,2009-09-30,16.2268346553125,14210351.34375,3.757233398,5.53402986,19.14790746,12.89,3.512485229,19.63,1.63,16.11,1.34,27.71,1.39,28.71685526,12.19864125,4.205020414,0.0,12.04,19.92,5.881541996,6888.0,19920.0,7495.0,4366.0,1671.0,2209.0,1288.0,0.83,1.052357679,1.371938247,5.044272847,51.97204166,Healthcare,ABT,7.1190626025000014
365,2009-12-31,18.80757766984375,24474768.265625,3.70631257,5.404232857,19.3929369,13.82,3.655181817,21.42,1.71,17.99,1.44,28.47,1.33,28.07968715,11.93435727,4.400530835,0.0,12.53,21.38,5.802318867,8695.0,21375.0,7761.0,4401.0,1640.0,2180.0,1480.0,0.95,1.028056851,1.356070356,5.179283762,51.98683611,Healthcare,ABT,7.2007514998749995
366,2010-03-31,19.592632700655738,7819279.24590164,3.68,5.557065217,19.8,14.95,3.98,23.31,1.79,20.05,1.54,29.39,1.27,27.87,11.76,3.7,267.47,13.05,23.19,5.75,9932.0,23187.0,8790.0,5006.0,1864.0,2411.0,1539.0,0.99,1.032828283,1.367892977,5.138190955,52.58,Healthcare,ABT,7.071211982124999
367,2010-06-30,17.911834141746034,27820600.111111112,3.4,5.888235294,20.42,13.61,4.51,17.69,1.17,14.28,0.94,32.35,1.54,24.84,10.44,-4.66,579.54,15.18,21.01,5.31,1822.0,21012.0,7698.0,4363.0,1470.0,2033.0,1003.0,0.64,0.980411361,1.470977223,4.43902439,53.36,Healthcare,ABT,7.333415035500001
368,2010-09-30,18.31210231765625,17287251.421875,3.4,5.25,21.27,12.95,4.91,19.92,1.36,16.75,1.14,33.39,1.67,24.84,10.16,-4.49,-839.83,14.69,20.0,5.31,4373.0,19995.0,8826.0,5282.0,1606.0,2281.0,1292.0,0.83,0.839210155,1.378378378,3.635437882,53.38,Healthcare,ABT,6.972681290875
369,2010-12-31,18.3741353146875,11247310.5,3.02,6.629139073,21.85,13.9,4.68,19.45,1.25,16.14,1.04,35.89,1.67,22.06,8.72,-6.97,-152.11,15.58,21.48,4.73,3850.0,21483.0,8675.0,4933.0,1181.0,1858.0,891.0,0.57,0.91624714,1.44028777,4.277777778,57.37,Healthcare,ABT,8.131461175624999
370,2011-03-31,17.691835404032258,9567313.112903226,2.96,6.22972973,22.61,14.72,4.96,22.32,1.29,19.13,1.11,37.81,1.66,21.71,8.24,-5.32,-86.34,17.26,22.77,4.63,5451.0,22765.0,9968.0,5923.0,1830.0,2540.0,1441.0,0.92,0.815568333,1.252717391,3.717741935,60.57,Healthcare,ABT,18.160657246125005
371,2011-06-30,19.5754488984127,19416056.333333332,2.87,6.606271777,23.48,15.9,5.18,23.65,1.37,20.25,1.18,36.93,1.49,20.18,7.71,-4.12,-85.92,17.23,24.72,4.49,6502.0,24720.0,9041.0,5182.0,1301.0,2047.0,864.0,0.55,0.807495741,1.19245283,3.66023166,61.65,Healthcare,ABT,13.818133985125
372,2011-09-30,19.50421679046875,11357209.40625,3.27,6.247706422,23.93,17.01,5.2,24.13,1.52,20.66,1.3,35.54,1.34,21.54,8.51,-2.03,-111.53,15.84,26.47,5.14,8893.0,26470.0,9616.0,5746.0,1773.0,2585.0,1943.0,1.23,0.853740075,1.201058201,3.928846154,62.0,Healthcare,ABT,11.307551287625
373,2011-12-31,20.616936153809526,15518133.0,2.89,6.899653979,24.61,15.85,5.35,23.09,1.5,19.83,1.29,34.94,1.42,18.45,7.47,-2.34,-131.96,15.41,24.69,4.55,7977.0,24689.0,9817.0,5843.0,595.0,1433.0,303.0,0.19,0.81023974,1.258044164,3.727102804,59.63,Healthcare,ABT,9.203596208375
374,2012-03-31,22.04363176935484,8582326.0,2.99,7.364548495,24.78,15.62,4.74,23.77,1.54,20.49,1.32,35.75,1.46,18.84,7.77,-1.17,-196.08,15.48,24.53,4.73,8097.0,24526.0,10377.0,6539.0,2082.0,2731.0,1619.0,1.02,0.8886198549999998,1.409731114,4.64556962,60.28,Healthcare,ABT,9.954576750125
375,2012-06-30,24.081498705714285,18351813.0,3.22,7.48757764,22.3,16.23,4.82,25.6,1.53,22.05,1.31,36.87,1.44,20.18,8.36,-0.15,-359.46,16.79,25.54,5.11,9527.0,25543.0,5284.0,2925.0,509.0,1252.0,1242.0,0.78,1.081165919,1.485520641,5.002074689,62.42,Healthcare,ABT,10.06215656775
376,2012-09-30,26.16432740936508,26008128.0,3.07,8.293159609,19.51,15.66,4.5,26.26,1.53,22.74,1.33,37.29,1.52,19.69,8.01,0.23,-571.14,17.12,24.57,4.89,11002.0,24572.0,5313.0,2943.0,564.0,1256.0,1725.0,1.08,1.304971809,1.625798212,5.657777778,61.86,Healthcare,ABT,10.944599655875
377,2012-12-31,26.197519855483872,25014888.30645161,4.09,6.645476773,16.55,17.15,4.71,27.26,1.67,23.45,1.44,36.15,1.33,25.67,10.54,2.44,1938.83,16.29,27.1,6.53,11505.0,27104.0,5265.0,2776.0,310.0,1070.0,1943.0,1.21,1.642296073,1.58483965,5.770700637,63.26,Healthcare,ABT,12.893316887874999
378,2013-03-31,28.139378834166667,11238850.0,3.73,6.986595174,11.97,17.01,4.72,31.32,2.36,27.530000000000005,2.07,40.42,1.51,22.93,9.359999999999998,2.45,480.21,13.28,26.81,5.96,15174.0,26813.0,3188.0,1507.0,-23.0,564.0,1053.0,0.65,2.17710944,1.532039976,5.521186441,67.24,Healthcare,ABT,12.003429725777778
379,2013-06-30,30.577908725,11468200.0,3.29,8.924012158,12.04,14.55,3.73,19.1,1.84,16.39,1.58,20.0,0.88,20.82,8.96,7.2,170.94,10.41,22.68,5.27,8517.0,22683.0,5378.0,2946.0,615.0,1036.0,544.0,0.34,2.438538206,2.017869416,7.871313673,42.69,Healthcare,ABT,14.680947031777777
380,2013-09-30,29.36936742078125,20222768.75,2.51,11.59760956,12.15,14.43,2.96,19.83,1.82,17.11,1.57,20.48,0.91,16.22,7.43,7.43,82.32,10.92,22.43,4.02,9394.0,22428.0,5446.0,2901.0,627.0,1063.0,476.0,0.3,2.395884774,2.017325017,9.834459459,42.9,Healthcare,ABT,15.22364472922222
381,2013-12-31,30.98708155765625,11686317.1875,1.91,14.55497382,11.93,15.38,1.25,19.75,1.74,16.95,1.5,20.35,0.86,12.7,6.17,8.14,48.21,11.33,23.79,3.04,8605.0,23788.0,4825.0,2570.0,473.0,909.0,966.0,0.61,2.330259849,1.807542263,22.24,44.13,Healthcare,ABT,13.990938475222224
382,2014-03-31,32.57788467426229,3133563.9344262294,1.62,19.90123457,12.47,16.32,1.38,19.25,2.03,16.55,1.74,17.69,0.7,10.94,5.97,9.76,31.68,9.51,25.27,2.58,8098.0,25267.0,4008.0,2047.0,418.0,844.0,590.0,0.37,2.585404972,1.975490196,23.36231884,42.95,Healthcare,ABT,17.09298183122222
383,2014-06-30,33.381918104444445,6286025.396825396,1.52,21.43421053,12.15,15.64,1.32,17.93,1.76,15.16,1.49,18.17,0.77,10.14,5.61,8.1,28.81,10.19,23.49,2.41,7047.0,23489.0,4755.0,2481.0,365.0,763.0,375.0,0.24,2.681481481,2.083120205,24.68181818,41.66,Healthcare,ABT,18.582123174555555
384,2014-09-30,36.16189730203125,8377304.6875,1.52,22.90131579,12.03,15.76,1.47,18.26,1.85,15.44,1.57,17.77,0.75,9.96,5.63,8.53,27.78,9.85,23.7,2.4,7062.0,23704.0,5057.0,2769.0,677.0,1077.0,466.0,0.3,2.893599335,2.208756345,23.68027211,41.48,Healthcare,ABT,20.00234701666667
385,2014-12-31,37.43397492203125,4850932.8125,1.27,28.01574803,12.29,15.27,1.92,16.46,1.52,13.77,1.27,19.52,0.85,8.25,4.67,6.85,23.7,10.82,22.99,1.97,4877.0,22993.0,5079.0,2760.0,728.0,1083.0,538.0,0.36,2.895036615,2.330058939,18.53125,42.51,Healthcare,ABT,24.95502443333333
386,2015-03-31,39.67278208491803,2950675.4098360655,1.49,25.986577180000005,13.26,14.35,1.7,13.56,1.3,10.91,1.04,19.57,0.9,9.95,5.48,5.37,31.67,10.47,21.64,2.28,4460.0,21639.0,5356.0,3019.0,829.0,1224.0,905.0,0.59,2.920060332,2.69825784,22.77647059,41.21,Healthcare,ABT,26.619890545555556
387,2015-06-30,41.693223983809524,3005249.206349206,2.76,14.51449275,13.41,14.77,1.5,19.99,2.17,17.36,1.89,21.11,0.96,18.6,9.99,6.15,62.46,9.21,21.99,4.2,9849.0,21988.0,4897.0,2816.0,610.0,981.0,2292.0,1.51,2.987322893,2.71225457,26.70666667,43.1,Healthcare,ABT,25.44821354111111
388,2015-09-30,41.132735431406246,5472475.0,2.98,14.31543624,13.52,15.52,1.55,21.13,2.3,18.4,2.0,21.0,0.91,20.14,10.57,7.45,70.0,9.19,23.13,4.52,11177.0,23126.0,5170.0,2952.0,729.0,1081.0,784.0,0.52,3.155325444,2.74871134,27.52258065,44.13,Healthcare,ABT,26.86753019555556
389,2015-12-31,38.742197275625,12172257.8125,3.0,11.71,13.6,14.22,1.47,15.89,1.82,13.26,1.52,20.51,0.97,20.74,10.72,5.63,74.17,8.76,21.22,4.56,6139.0,21219.0,5150.0,2908.0,713.0,1096.0,580.0,0.38,2.583088235,2.470464135,23.89795918,41.73,Healthcare,ABT,22.871477384444447
390,2016-03-31,34.98213977442623,4887754.098360656,2.92,13.51027397,13.53,14.48,1.23,14.16,1.54,11.56,1.26,19.92,0.93,20.18,10.4,6.13,69.79,9.19,21.33,4.42,6125.0,21326.0,5188.0,2982.0,815.0,1181.0,767.0,0.51,2.915742794,2.724447514,32.07317073,41.25,Healthcare,ABT,24.221788491111113
391,2016-06-30,35.35757523828125,3510085.9375,1.62,22.82716049,13.6,14.19,1.16,12.41,1.48,9.62,1.15,18.8,0.9,11.31,5.87,5.61,39.46,8.39,20.84,2.45,3957.0,20842.0,4885.0,2745.0,524.0,871.0,316.0,0.21,2.719117647,2.606060606,31.87931034,39.64,Healthcare,ABT,22.489345044444445
392,2016-09-30,38.30289202953125,8341800.0,1.51,23.15231788,13.76,14.15,1.13,12.99,1.5,10.18,1.17,19.04,0.92,10.82,5.61,5.73,39.46,8.67,20.8,2.28,4438.0,20795.0,5333.0,3046.0,816.0,1163.0,615.0,0.41,2.540697674,2.470671378,30.9380531,39.83,Healthcare,ABT,23.61722938111111
393,2016-12-31,35.66654120523809,6785700.0,0.91,41.59340659,13.93,14.19,1.22,12.98,1.56,10.37,1.25,18.6,0.89,6.53,3.42,8.41,21.16,8.32,20.9,1.37,4507.0,20896.0,5302.0,3017.0,897.0,1237.0,-329.0,-0.22,2.717157215,2.667371388,31.02459016,39.5,Healthcare,ABT,24.464913686666666
394,2017-03-31,39.145886882096775,10348277.41935484,0.93,37.19354839,14.08,14.07,1.4,26.78,4.02,24.34,3.66,31.95,1.54,6.73,3.26,8.5,19.83,6.66,20.72,1.4,18775.0,20717.0,5333.0,2951.0,789.0,1273.0,798.0,0.54,2.456676136,2.458422175,24.70714286,52.67,Healthcare,ABT,21.500880257777776
395,2017-06-30,41.23769766126984,4437582.53968254,0.96,41.92708333,14.44,18.18,1.8,19.33,2.91,15.33,2.31,39.34,1.25,6.4,2.96,-9.21,44.78,6.65,31.55,1.5,8860.0,31547.0,6335.0,3273.0,-242.0,924.0,419.0,0.24,2.787396122,2.213971397,22.36111111,70.89,Healthcare,ABT,24.10329047333333
396,2017-09-30,45.964593069682536,6048500.0,0.71,62.43661972,14.63,18.3,1.98,19.98,2.94,16.38,2.41,39.36,1.24,4.46,2.0,-9.0,-359.48,6.8,31.79,1.17,9835.0,31788.0,6637.0,3448.0,386.0,1464.0,283.0,0.16,3.030075188,2.422404372,22.38888889,71.15,Healthcare,ABT,25.692912138888893
397,2017-12-31,51.01219589,8459000.0,1.27,38.52755906,14.94,18.51,2.36,21.38,2.69,17.89,2.26,40.03,1.24,7.23,3.15,-8.43,-46.38,7.94,32.22,2.1,11199.0,32218.0,6829.0,3953.0,769.0,1543.0,603.0,0.34,3.275100402,2.643435981,20.73305085,72.25,Healthcare,ABT,25.43279173777778
398,2018-03-31,55.73342238852459,3995200.0,0.26,202.2307692,15.68,17.84,2.54,20.15,2.26,16.55,1.86,45.15,1.45,1.51,0.66,-14.4,-4.65,8.91,31.1,0.48,9610.0,31098.0,7589.0,4307.0,651.0,1566.0,-828.0,-0.47,3.353316327,2.947309417,20.7007874,76.25,Healthcare,ABT,39.507209774888885
399,2018-06-30,56.34363472484375,6656600.0,0.25,221.88,16.21,18.02,2.83,14.96,1.66,11.14,1.24,39.31,1.24,1.5,0.66,-13.57,-4.2,9.01,31.6,0.48,4042.0,31601.0,7390.0,4323.0,608.0,1492.0,418.0,0.23,3.421961752,3.078246393,19.60070671,70.91,Healthcare,ABT,93.44112360188889
400,2018-09-30,61.301088786984124,5807300.0,0.5,113.46,16.81,17.54,2.74,14.12,1.58,10.41,1.16,37.64,1.22,2.95,1.29,-13.02,-7.5,8.95,30.77,0.93,3264.0,30774.0,7767.0,4485.0,882.0,1732.0,733.0,0.41,3.374776919,3.234321551,20.70437956,68.42,Healthcare,ABT,20.61799328288889
401,2018-12-31,65.87767749412698,6566346.031746032,0.48,142.7916667,17.24,17.59,2.78,18.2,1.42,14.42,1.13,40.74,1.32,2.85,1.23,-12.0,-6.69,12.78,30.9,0.89,7550.0,30898.0,7656.0,4490.0,995.0,1808.0,563.0,0.32,3.975638051,3.896532121,24.65467626,71.64,Healthcare,ABT,90.27433399600001
402,2019-03-31,70.06990664131148,6209600.0,1.33,51.01503759,17.29,17.5,2.77,14.63,1.62,10.84,1.2,36.45,1.19,7.64,3.41,-11.47,-18.92,9.01,30.72,2.37,4086.0,30722.0,7765.0,4574.0,1165.0,1928.0,654.0,0.37,3.924233661,3.877142857,24.49458484,67.17,Healthcare,ABT,28.421193143333333
403,2019-06-30,74.4342969868254,5891200.0,1.48,50.90540541,17.34,17.65,2.51,14.41,1.58,10.32,1.13,36.48,1.17,8.49,3.82,-10.55,-22.29,9.11,31.13,2.62,3261.0,31129.0,7535.0,4375.0,739.0,1492.0,672.0,0.38,4.344867359,4.268555241,30.01593625,67.61,Healthcare,ABT,26.830040716666662
404,2019-09-30,80.65633237296875,16232948.4375,1.63,48.82822086,17.43,18.05,2.31,15.2,1.68,10.84,1.2,36.53,1.15,9.29,4.21,-9.53,-26.59,9.06,31.89,2.9,3376.0,31894.0,7979.0,4700.0,1206.0,1957.0,1006.0,0.56,4.56626506,4.409418283,34.45454545,68.43,Healthcare,ABT,26.216498794444444
405,2019-12-31,79.82066428625,3385810.9375,1.84,43.19565217,17.63,18.11,2.15,16.12,1.54,11.73,1.12,36.52,1.14,10.47,4.85,-8.49,-32.88,10.49,32.02,3.29,4335.0,32019.0,8076.0,4718.0,1198.0,1952.0,960.0,0.53,4.508224617,4.388735505,36.96744186,68.54,Healthcare,ABT,26.898440008888894
406,2020-03-31,79.85214990209677,3429230.64516129,2.06,40.21359223,17.91,17.76,2.53,15.67,1.44,11.35,1.05,36.59,1.17,11.67,5.41,-8.92,-39.34,10.86,31.3,3.69,4140.0,31301.0,8314.0,4880.0,1389.0,2145.0,1049.0,0.59,4.625348967,4.664414414,32.743083,67.89,Healthcare,ABT,30.36756863
407,2020-06-30,86.86651684031746,46859709.52380952,1.99,37.9798995,18.01,17.2,2.51,15.5,1.43,10.93,1.01,36.35,1.2,11.39,5.27,-8.77,-40.1,10.81,30.43,3.58,3668.0,30427.0,7726.0,4445.0,758.0,1586.0,564.0,0.31,4.196557468,4.394186047,30.11155378,66.78,Healthcare,ABT,31.277149351444436
408,2020-09-30,97.88774048953125,4666096.875,1.73,50.82080925,17.64,17.39,2.56,17.22,1.57,12.02,1.1,37.98,1.23,9.99,4.57,-8.07,-36.33,10.96,30.8,3.11,5037.0,30798.0,7328.0,4065.0,672.0,1497.0,537.0,0.3,4.984126984,5.055779183,34.34375,68.78,Healthcare,ABT,-33.747826423333336
409,2020-12-31,105.22746634375,4432292.1875,1.89,55.58201058,18.06,17.83,2.57,17.39,1.7,12.24,1.19,37.45,1.19,10.9,4.96,-6.95,-41.37,10.26,31.6,3.38,4731.0,31595.0,8853.0,4887.0,1495.0,2303.0,1232.0,0.69,5.816722038,5.891755468,40.87548638,69.04,Healthcare,ABT,-28.699564292222224
410,2021-03-31,115.15650001967214,2459055.7377049183,2.5,42.416,19.39,18.63,3.2,20.44,1.72,15.43,1.3,39.55,1.2,14.29,6.49,-5.53,-61.35,11.91,33.0,4.5,7148.0,33003.0,10701.0,6208.0,2432.0,3298.0,2162.0,1.2,5.46879835,5.691894793,33.1375,72.55,Healthcare,ABT,27.22789220444444
411,2021-06-30,113.7240035063492,5103539.682539683,3.19,36.53291536,20.89,19.02,4.26,21.82,1.75,16.43,1.32,39.0,1.15,17.72,8.09,-3.78,-94.14,12.46,33.79,5.72,8372.0,33788.0,10456.0,6055.0,2109.0,3043.0,1793.0,1.0,5.578745811,6.12723449,27.35680751,72.79,Healthcare,ABT,24.01115095
412,2021-09-30,120.29333734375,8093342.1875,3.55,31.87605634,22.48,19.19,4.83,22.63,1.79,17.19,1.36,39.24,1.15,19.26,8.87,-3.14,-131.53,12.61,34.03,6.38,8944.0,34029.0,10223.0,5276.0,1392.0,2266.0,1189.0,0.66,5.033807829,5.896821261,23.42857143,73.27,Healthcare,ABT,23.874567096666667
413,2021-12-31,125.8235034921875,4484703.125,4.03,28.72208437,23.64,19.59,5.21,23.49,1.83,18.23,1.42,39.16,1.13,21.39,9.91,-1.97,-201.05,12.87,34.64,7.24,9692.0,34638.0,10928.0,6505.0,2546.0,3393.0,2100.0,1.17,4.896362098,5.90862685,22.2168906,73.8,Healthcare,ABT,28.806642503333332
414,2022-03-31,122.29482970645162,2829353.2258064514,3.94,35.13451777,24.06,20.42,4.83,24.24,1.85,19.08,1.46,39.17,1.09,20.42,9.59,0.05,-320.21,13.11,36.02,7.07,10249.0,36024.0,11468.0,6702.0,2378.0,3261.0,1989.0,1.11,5.753532835,6.7791381,28.66045549,75.2,Healthcare,ABT,68.88091396888889
415,2022-06-30,112.54929339836065,4064800.0,4.31,27.10904872,24.92,20.35,4.57,23.43,1.85,17.74,1.4,38.38,1.08,22.02,10.43,0.23,-639.62,12.65,35.63,7.73,8158.0,35629.0,11895.0,6908.0,2912.0,3735.0,2447.0,1.37,4.688603531,5.741523342,25.56673961,74.01,Healthcare,ABT,-0.5830009466666672
416,2009-03-31,13.73560715,24487600.0,5.315267051,3.156944542,8.252893766,6.64,1.884284057,15.38,2.32,13.64,2.06,16.56,1.26,75.92118655,34.8940636,6.919826309,151.2033959,6.63,13.13,10.58925635,9123.662821,13897.97995,4674.178711,3403.63872,1364.612102,1548.447247,3284.735098,1.506290814,1.783102837,1.950160122,8.397859309,31.0467136,Healthcare,BMY,7.177199014624999
417,2009-06-30,12.790969152857143,13724146.031746032,5.315267051,3.156944542,8.252893766000001,6.64,1.884284057,15.38,2.32,13.64,2.06,16.56,1.26,75.92118655,34.8940636,6.919826309,151.2033959,6.63,13.13,10.58925635,9123.662821,13897.97995,4674.178711,3403.63872,1364.612102,1548.447247,3284.735098,1.506290814,1.783102837,1.950160122,8.397859309,31.0467136,Healthcare,BMY,7.177199014624999
418,2009-09-30,13.914621428125,14462150.0,5.327001971,3.127571617,8.582559891,7.05,1.884513789,14.57,2.16,12.79,1.9,15.87,1.14,75.87721048,34.89234281,6.883347752,151.6947742,6.74,13.94,10.60258199,8120.0,13936.0,4665.0,3440.0,1419.0,1596.0,983.0,0.49,1.770690249,1.943316864,8.343940721,31.06048223,Healthcare,BMY,7.1190626025000014
419,2009-12-31,15.64963677546875,14846432.8125,5.342100515,3.062272266,8.976645133,7.27,1.946990789,13.39,1.81,11.56,1.56,16.58,1.15,75.69268736,34.91257933,6.804149272,149.4533308,7.39,14.37,10.60546023,6669.0,14371.0,4788.0,3471.0,1477.0,1658.0,966.0,0.48,1.801292337,1.959929285,8.192469022,30.98635519,Healthcare,BMY,7.2007514998749995
420,2010-03-31,16.637189834590163,9584686.885245902,5.35,3.1233644860000003,9.49,8.65,1.97,13.96,2.21,12.55,1.99,16.22,1.1,75.37,34.89,6.7,150.77,6.31,14.79,10.59,8514.0,14785.0,5033.0,3600.0,1252.0,1434.0,8007.0,4.05,1.760800843,1.931791908,8.482233503,31.01,Healthcare,BMY,7.071211982124999
421,2010-06-30,16.58946178047619,15542226.984126983,5.46,3.274725275,10.1,8.88,2.0,12.53,2.08,11.25,1.87,15.52,1.02,73.38,34.93,7.2,152.23,6.02,15.23,10.7,6776.0,15233.0,4807.0,3501.0,1366.0,1553.0,743.0,0.43,1.77029703,2.013513514,8.94,30.75,Healthcare,BMY,7.333415035500001
422,2010-09-30,17.77514207328125,22069985.9375,5.5,3.076363636,10.5,9.11,2.24,12.98,2.2,11.72,1.98,15.48,0.99,71.0,34.4,7.59,153.87,5.91,15.57,10.64,7454.0,15574.0,4768.0,3491.0,1531.0,1722.0,927.0,0.53,1.611428571,1.857299671,7.553571429,31.05,Healthcare,BMY,6.972681290875
